Source IP,Source Port,Destination IP,Destinatino Port,Protocol,Num_pkts,Bytes,Stream ID,StoD Num_pkts,StoD bytes,DtoS Num_pkts,DtoS bytes,Captured Time,Duration,StoD bits/sec,DtoS bits/sec
192.168.219.101,52683,66.22.239.12,50002,UDP,2,100,2042,1,50,1,50,8937.506957,0.270233,1480,1480
192.168.219.101,52683,66.22.239.7,50004,UDP,2,100,2043,1,50,1,50,8937.506965,0.270224,1480,1480
192.168.219.101,52683,66.22.239.5,50004,UDP,2,100,2044,1,50,1,50,8937.506986,0.264438,1512,1512
192.168.219.101,52683,66.22.239.136,50003,UDP,2,100,2045,1,50,1,50,8937.506993,0.271879,1471,1471
192.168.219.101,51927,61.41.153.2,53,UDP,2,236,2046,1,78,1,158,8937.872888,0.005716,109167,221133
192.168.219.101,56617,162.159.134.233,443,UDP,21,9181,2047,10,2900,11,6281,8937.879627,0.105558,219784,476022
192.168.219.101,54960,162.159.134.233,443,TCP,26,4711,586,13,1367,13,3344,8937.890118,315.588861,34,84
192.168.219.101,63216,61.41.153.2,53,UDP,2,198,2048,1,79,1,119,8959.560921,0.008256,76550,115310
192.168.219.101,35155,61.41.153.2,53,UDP,2,232,2049,1,79,1,153,8959.560997,0.00818,77261,149633
192.168.219.101,57149,142.250.199.78,443,UDP,76,21543,2050,38,12975,38,8568,8959.570095,31.559545,3289,2171
192.168.219.101,51889,61.41.153.2,53,UDP,2,189,2051,1,75,1,114,8959.84549,0.008928,67204,102150
192.168.219.101,54961,117.52.156.26,80,TCP,10,1392,587,6,990,4,402,8959.85573,0.016579,477712,193980
192.168.219.101,52950,61.41.153.2,53,UDP,2,195,2052,1,77,1,118,8960.078961,0.004786,,
192.168.219.101,54962,211.233.80.46,80,TCP,11,2092,588,6,676,5,1416,8960.085233,0.021246,254542,533182
192.168.219.101,54963,211.233.80.46,80,TCP,11,1964,589,6,623,5,1341,8960.102572,0.022607,220462,474543
192.168.219.101,51327,61.41.153.2,53,UDP,2,215,2053,1,74,1,141,8960.116455,0.008724,67858,129298
192.168.219.101,54964,222.239.240.37,80,TCP,161,138255,590,62,7791,99,130464,8960.125982,0.47534,131122,2195716
192.168.219.101,54965,64.233.189.188,5228,TCP,32,10818,591,15,1733,17,9085,8961.058602,268.555144,51,270
192.168.219.101,6568,61.41.153.2,53,UDP,2,168,2054,1,76,1,92,8969.702765,0.013055,46572,56376
192.168.219.101,63176,61.41.153.2,53,UDP,2,202,2055,1,76,1,126,8969.702831,0.01299,46805,77598
192.168.219.101,54906,142.250.204.46,443,UDP,36,23158,2056,21,14059,15,9099,8969.716628,0.381863,294534,190623
192.168.219.101,51604,61.41.153.2,53,UDP,2,166,2057,1,75,1,91,8970.445212,0.004395,,
192.168.219.101,49097,61.41.153.2,53,UDP,2,207,2058,1,75,1,132,8970.445298,0.004308,,
192.168.219.101,56051,172.217.24.67,443,UDP,18,5902,2059,9,2466,9,3436,8970.450005,0.127561,154655,215489
192.168.219.101,46851,61.41.153.2,53,UDP,2,166,2060,1,75,1,91,8970.634616,0.012425,48289,58591
192.168.219.101,21126,61.41.153.2,53,UDP,2,200,2061,1,75,1,125,8970.634638,0.012402,48379,80632
192.168.219.101,61657,142.251.220.46,443,UDP,201,152025,2062,125,131820,76,20205,8970.647485,2.043646,516018,79093
192.168.219.101,5093,61.41.153.2,53,UDP,2,258,2063,1,85,1,173,8972.55924,0.106593,6379,12983
192.168.219.101,14344,61.41.153.2,53,UDP,2,244,2064,1,85,1,159,8972.559283,0.05801,11722,21927
192.168.219.101,50773,216.239.32.180,443,UDP,29,15959,2065,15,6749,14,9210,8972.666291,0.353577,152702,208384
192.168.219.101,38090,61.41.153.2,53,UDP,2,190,2066,1,87,1,103,8978.700677,0.005637,123469,146177
192.168.219.101,37292,61.41.153.2,53,UDP,2,231,2067,1,87,1,144,8978.700796,0.005516,126178,208846
192.168.219.101,50295,172.217.24.234,443,UDP,24,17631,2068,10,5238,14,12393,8978.707423,0.192697,217460,514507
192.168.219.101,47273,61.41.153.2,53,UDP,2,198,2069,1,91,1,107,8983.426813,0.018949,38418,45173
192.168.219.101,58217,61.41.153.2,53,UDP,2,232,2070,1,91,1,141,8983.426871,0.018892,38534,59707
192.168.219.101,54007,142.250.199.74,443,UDP,486,46268,2071,241,23830,245,22438,8983.446789,279.675385,681,641
192.168.219.101,59191,142.250.199.74,443,UDP,26,6486,2072,13,2992,13,3494,8983.792369,0.67017,35716,41708
192.168.219.101,54126,61.41.153.2,53,UDP,2,292,2073,1,80,1,212,8987.060252,0.00486,,
192.168.219.101,59011,61.41.153.2,53,UDP,2,245,2074,1,80,1,165,8987.060363,0.00475,,
192.168.219.101,60165,61.41.153.2,53,UDP,2,248,2075,1,91,1,157,8987.067018,0.011523,63177,108999
192.168.219.101,63779,17.56.10.43,443,TCP,30,9308,592,12,2745,18,6563,8987.083253,90.855406,241,577
192.168.219.101,56071,61.41.153.2,53,UDP,2,200,2076,1,75,1,125,8987.491062,0.046395,12932,21554
192.168.219.101,55171,61.41.153.2,53,UDP,2,308,2077,1,106,1,202,8987.492429,0.00928,91379,174137
192.168.219.101,63281,61.41.153.2,53,UDP,2,322,2078,1,105,1,217,8987.492488,0.009222,91086,188245
192.168.219.101,64376,61.41.153.2,53,UDP,2,186,2079,1,85,1,101,8987.492553,0.009157,74260,88238
192.168.219.101,52197,61.41.153.2,53,UDP,2,296,2080,1,84,1,212,8987.501035,0.004707,,
192.168.219.103,63030,192.168.219.101,7000,TCP,15,2802,593,7,515,8,2287,8988.329845,0.40182,10253,45532
192.168.219.101,56163,61.41.153.2,53,UDP,2,186,2081,1,85,1,101,8988.422079,0.01696,40094,47641
192.168.219.101,63780,211.249.201.68,443,TCP,30,12264,594,15,2709,15,9555,8988.441892,30.317551,714,2521
192.168.219.101,62058,66.22.228.211,50001,UDP,17541,20018504,2082,16816,19935668,725,82836,8993.017371,60.024519,2657003,11040
192.168.219.101,65060,239.255.255.250,1900,UDP,4,872,2083,4,872,0,0,8994.042571,3.022242,2308,0
192.168.219.21,43203,192.168.219.101,65060,UDP,1,558,2084,1,558,0,0,8994.072677,0,,
192.168.219.100,43789,192.168.219.101,65060,UDP,4,1512,2085,4,1512,0,0,8994.230578,0.145923,82893,0
192.168.219.21,38514,192.168.219.101,65060,UDP,1,558,2086,1,558,0,0,8995.05975,0,,
192.168.219.100,47310,192.168.219.101,65060,UDP,4,1512,2087,4,1512,0,0,8995.099905,0.193533,62500,0
192.168.219.21,36416,192.168.219.101,65060,UDP,1,558,2088,1,558,0,0,8996.074638,0,,
192.168.219.100,41268,192.168.219.101,65060,UDP,4,1512,2089,4,1512,0,0,8996.326326,0.209079,57853,0
192.168.219.21,49487,192.168.219.101,65060,UDP,1,558,2090,1,558,0,0,8997.077863,0,,
192.168.219.100,36833,192.168.219.101,65060,UDP,4,1512,2091,4,1512,0,0,8997.254078,0.248545,48667,0
192.168.219.101,61603,61.41.153.2,53,UDP,2,284,2092,1,76,1,208,9003.005081,0.025532,23813,65173
192.168.219.101,55815,61.41.153.2,53,UDP,2,253,2093,1,76,1,177,9003.005187,0.025427,23911,55688
192.168.219.101,64795,61.41.153.2,53,UDP,2,232,2094,1,78,1,154,9003.005273,0.025341,24624,48616
192.168.219.101,63965,61.41.153.2,53,UDP,2,246,2095,1,90,1,156,9003.031446,0.005442,132304,229327
192.168.219.101,63781,17.36.206.4,443,TCP,23,8312,595,11,1772,12,6540,9003.040102,1.121123,12644,46667
192.168.219.101,65211,162.159.138.232,443,UDP,41,21471,2096,20,10788,21,10683,9011.335594,0.976801,88353,87493
192.168.219.101,51958,61.41.153.2,53,UDP,2,350,2097,1,73,1,277,9014.017657,0.00957,61024,231556
192.168.219.101,61947,61.41.153.2,53,UDP,2,305,2098,1,73,1,232,9014.01774,0.009487,61557,195636
192.168.219.101,51905,61.41.153.2,53,UDP,2,236,2099,1,86,1,150,9014.027963,0.013988,49185,85787
192.168.219.101,63782,125.56.144.40,443,TCP,31,10312,596,13,1784,18,8528,9014.046025,120.408172,118,566
192.168.219.101,61592,61.41.153.2,53,UDP,2,326,2100,1,74,1,252,9014.324528,0.010796,54835,186735
192.168.219.101,61669,61.41.153.2,53,UDP,2,284,2101,1,74,1,210,9014.324606,0.010718,55234,156745
192.168.219.101,55782,61.41.153.2,53,UDP,2,227,2102,1,83,1,144,9014.336212,0.008252,80465,139602
192.168.219.101,63783,104.75.164.75,443,TCP,27,8934,597,12,1818,15,7116,9014.34634,31.135719,467,1828
192.168.219.101,63331,61.41.153.2,53,UDP,2,338,2103,1,104,1,234,9017.00685,0.022982,36202,81455
192.168.219.101,51364,61.41.153.2,53,UDP,2,284,2104,1,104,1,180,9017.006932,0.0229,36331,62882
192.168.219.101,65317,61.41.153.2,53,UDP,2,282,2105,1,106,1,176,9017.030429,0.004903,,
192.168.219.101,55498,61.41.153.2,53,UDP,2,228,2106,1,106,1,122,9017.030497,0.004836,,
192.168.219.101,63784,52.177.138.113,443,TCP,26,8774,598,12,2384,14,6390,9017.037886,64.927976,293,787
192.168.219.101,54966,192.168.219.100,36866,TCP,17,1775,599,9,848,8,927,9018.061157,210.305706,32,35
192.168.219.101,59263,216.239.32.180,443,UDP,75,53202,2107,29,5090,46,48112,9021.293344,0.603016,67527,638284
192.168.219.101,51436,142.250.199.78,443,UDP,23,8399,2108,12,4278,11,4121,9021.295692,0.46152,74154,71433
192.168.219.101,2597,61.41.153.2,53,UDP,2,198,2109,1,79,1,119,9029.783053,0.020808,30372,45751
192.168.219.101,28073,61.41.153.2,53,UDP,2,232,2110,1,79,1,153,9029.783153,0.020707,30521,59110
192.168.219.101,65109,172.217.24.78,443,UDP,26,14813,2111,13,5933,13,8880,9029.804944,0.266516,178090,266550
192.168.219.101,63359,61.41.153.2,53,UDP,2,168,2112,1,76,1,92,9034.822821,0.004146,,
192.168.219.101,45001,61.41.153.2,53,UDP,2,202,2113,1,76,1,126,9034.823314,0.055248,11004,18245
192.168.219.101,59496,172.217.24.110,443,UDP,25,11170,2114,13,6924,12,4246,9034.840352,0.364804,151840,93113
192.168.219.101,37916,61.41.153.2,53,UDP,2,198,2115,1,91,1,107,9044.698114,0.028044,25959,30523
192.168.219.101,61991,61.41.153.2,53,UDP,2,232,2116,1,91,1,141,9044.698167,0.027991,26008,40298
192.168.219.101,60236,172.217.24.106,443,UDP,18,5603,2117,9,2465,9,3138,9044.726777,0.228177,86424,110019
192.168.219.101,46237,61.41.153.2,53,UDP,2,166,2118,1,75,1,91,9049.555005,0.009821,61093,74126
192.168.219.101,29563,61.41.153.2,53,UDP,2,207,2119,1,75,1,132,9049.55512,0.009705,61823,108809
192.168.219.101,60739,142.250.66.35,443,UDP,22,6320,2120,10,2655,12,3665,9049.565695,0.11826,179604,247928
192.168.219.101,57518,142.250.199.78,443,UDP,278,143607,2121,156,103577,122,40030,9051.685037,92.673198,8941,3455
192.168.219.101,51914,66.22.228.211,50001,UDP,17084,19478855,2122,16369,19397255,715,81600,9053.01675,60.120938,2581098,10858
192.168.219.101,49885,61.41.153.2,53,UDP,2,264,2123,1,82,1,182,9053.603049,0.004627,,
192.168.219.101,59889,61.41.153.2,53,UDP,2,222,2124,1,82,1,140,9053.603167,0.00451,,
192.168.219.101,65111,61.41.153.2,53,UDP,2,246,2125,1,91,1,155,9053.608314,0.0094,77446,131914
192.168.219.101,63785,110.76.141.203,443,TCP,26,8872,600,11,2039,15,6833,9053.619863,2.056975,7930,26574
192.168.219.101,57525,216.239.32.180,443,UDP,3114,686605,2126,1430,279681,1684,406924,9059.975746,203.856305,10975,15969
192.168.219.101,60553,61.41.153.2,53,UDP,2,172,2127,1,78,1,94,9061.173161,0.013489,46259,55749
192.168.219.101,40639,61.41.153.2,53,UDP,2,213,2128,1,78,1,135,9061.173191,0.01346,46359,80237
192.168.219.101,64001,34.64.4.17,443,UDP,59,18394,2129,31,7591,28,10803,9061.187229,28.190006,2154,3065
192.168.219.101,31768,61.41.153.2,53,UDP,2,164,2130,1,74,1,90,9061.207865,0.004899,,
192.168.219.101,39197,61.41.153.2,53,UDP,2,173,2131,1,74,1,99,9061.207919,0.004845,,
192.168.219.101,64747,142.251.220.68,443,UDP,53,41636,2132,24,12746,29,28890,9061.21313,0.371079,274787,622832
192.168.219.101,51856,172.217.24.78,443,UDP,79,26387,2133,38,17586,41,8801,9070.539899,77.556437,1814,907
192.168.219.101,63207,142.250.199.78,443,UDP,35,16775,2134,17,6653,18,10122,9079.700927,1.660219,32058,48774
192.168.219.101,47906,61.41.153.2,53,UDP,2,170,2135,1,77,1,93,9083.285928,0.008738,70496,85145
192.168.219.101,24496,61.41.153.2,53,UDP,2,211,2136,1,77,1,134,9083.285981,0.008684,70935,123445
192.168.219.101,65419,172.217.24.67,443,UDP,187,162813,2137,61,8360,126,154453,9083.295272,1.661035,40264,743887
192.168.219.101,15490,61.41.153.2,53,UDP,2,174,2138,1,79,1,95,9086.20375,0.004359,,
192.168.219.101,8075,61.41.153.2,53,UDP,2,208,2139,1,79,1,129,9086.203806,0.004304,,
192.168.219.101,50007,142.250.199.77,443,UDP,1172,1185822,2140,192,43214,980,1142608,9086.208549,8.077879,42797,1131592
192.168.219.101,8076,61.41.153.2,53,UDP,2,215,2141,1,85,1,130,9086.933779,0.006685,101720,155572
192.168.219.101,63369,61.41.153.2,53,UDP,2,256,2142,1,85,1,171,9086.933812,0.006652,102224,205652
192.168.219.101,50595,142.250.204.97,443,UDP,40,24355,2143,18,5309,22,19046,9086.940911,0.441295,96244,345274
192.168.219.101,55402,142.250.66.35,443,UDP,68,32331,2144,28,5502,40,26829,9087.051759,2.680432,16421,80073
192.168.219.101,7307,61.41.153.2,53,UDP,2,204,2145,1,80,1,124,9087.075536,0.017973,35608,55193
192.168.219.101,64720,61.41.153.2,53,UDP,2,238,2146,1,80,1,158,9087.075607,0.017901,35752,70610
192.168.219.101,50167,172.217.27.14,443,UDP,42,27622,2147,18,5178,24,22444,9087.094141,0.336662,123043,533330
192.168.219.101,54972,172.217.27.14,443,TCP,21,9863,601,11,1317,10,8546,9087.183821,64.400262,163,1061
192.168.219.101,57174,172.217.24.110,443,UDP,26,11345,2148,14,7002,12,4343,9099.556186,0.374,149775,92898
192.168.219.101,64075,142.251.220.68,443,UDP,92,59948,2149,35,5771,57,54177,9103.383034,0.462673,99785,936765
192.168.219.101,41326,61.41.153.2,53,UDP,2,166,2150,1,75,1,91,9104.74453,0.010933,54879,66587
192.168.219.101,38181,61.41.153.2,53,UDP,2,200,2151,1,75,1,125,9104.744601,0.010863,55233,92055
192.168.219.101,60552,172.217.24.238,443,UDP,567,403727,2152,182,47701,385,356026,9104.756144,55.178392,6915,51618
192.168.219.101,32012,61.41.153.2,53,UDP,2,185,2153,1,74,1,111,9105.241533,0.00795,74465,111698
192.168.219.101,25069,61.41.153.2,53,UDP,2,219,2154,1,74,1,145,9105.24158,0.007903,74908,146779
192.168.219.101,61993,142.250.204.142,443,UDP,41,31546,2155,18,7210,23,24336,9105.250054,0.308105,187208,631888
192.168.219.101,32336,61.41.153.2,53,UDP,2,166,2156,1,75,1,91,9105.495539,0.026095,22992,27898
192.168.219.101,47782,61.41.153.2,53,UDP,2,207,2157,1,75,1,132,9105.495578,0.026056,23027,40528
192.168.219.101,54258,172.217.24.99,443,UDP,18,12343,2158,8,4446,10,7897,9105.522989,29.220877,1217,2162
192.168.219.101,8333,61.41.153.2,53,UDP,2,198,2159,1,91,1,107,9105.886954,0.006556,111043,130567
192.168.219.101,34656,61.41.153.2,53,UDP,2,232,2160,1,91,1,141,9105.886991,0.00652,111656,173006
192.168.219.101,59010,172.217.24.74,443,UDP,19,7951,2161,10,3840,9,4111,9105.894302,0.268548,114392,122466
192.168.219.101,24949,61.41.153.2,53,UDP,2,198,2162,1,79,1,119,9111.004943,0.006559,96356,145144
192.168.219.101,21225,61.41.153.2,53,UDP,2,232,2163,1,79,1,153,9111.005016,0.006487,97425,188685
192.168.219.101,53330,142.250.207.78,443,UDP,40,9238,2164,20,4080,20,5158,9111.012167,5.71615,5710,7218
192.168.219.101,64820,66.22.228.211,50001,UDP,17359,19873913,2165,16676,19794537,683,79376,9113.017235,60.044985,2637294,10575
192.168.219.101,51933,239.255.255.250,1900,UDP,4,872,2166,4,872,0,0,9114.047874,3.02341,2307,0
192.168.219.21,40849,192.168.219.101,51933,UDP,1,558,2167,1,558,0,0,9114.07868,0,,
192.168.219.100,33718,192.168.219.101,51933,UDP,4,1512,2168,4,1512,0,0,9114.297668,0.185406,65240,0
192.168.219.21,48780,192.168.219.101,51933,UDP,1,558,2169,1,558,0,0,9115.095971,0,,
192.168.219.100,37406,192.168.219.101,51933,UDP,4,1512,2170,4,1512,0,0,9115.217167,0.200403,60358,0
192.168.219.21,45612,192.168.219.101,51933,UDP,1,558,2171,1,558,0,0,9116.129462,0,,
192.168.219.100,50646,192.168.219.101,51933,UDP,4,1512,2172,4,1512,0,0,9116.453997,0.216418,55891,0
192.168.219.21,41108,192.168.219.101,51933,UDP,1,558,2173,1,558,0,0,9117.255845,0,,
192.168.219.100,40851,192.168.219.101,51933,UDP,4,1512,2174,4,1512,0,0,9117.354972,0.261037,46338,0
192.168.219.101,56616,34.64.4.17,443,UDP,36,15159,2175,19,9339,17,5820,9121.176676,0.202482,368980,229946
192.168.219.101,59126,172.217.24.67,443,UDP,11,4331,2176,6,1756,5,2575,9132.232018,0.21448,65497,96046
192.168.219.101,50037,61.41.153.2,53,UDP,2,176,2177,1,80,1,96,9132.243988,0.060746,10535,12642
192.168.219.101,54165,61.41.153.2,53,UDP,2,217,2178,1,80,1,137,9132.244083,0.060651,10552,18070
192.168.219.101,56856,142.251.220.74,443,UDP,37,16415,2179,16,5621,21,10794,9132.305322,4.753019,9460,18167
192.168.219.101,56181,61.41.153.2,53,UDP,2,207,2180,1,73,1,134,9134.240064,0.00889,65691,120584
192.168.219.101,36043,61.41.153.2,53,UDP,2,248,2181,1,73,1,175,9134.240092,0.00886,65914,158013
192.168.219.101,55186,61.41.153.2,53,UDP,2,190,2182,1,87,1,103,9134.242357,0.006596,105518,124924
192.168.219.101,17951,61.41.153.2,53,UDP,2,231,2183,1,87,1,144,9134.242389,0.006564,106032,175502
192.168.219.101,34274,61.41.153.2,53,UDP,2,398,2184,1,71,1,327,9134.244009,0.004945,,
192.168.219.101,52509,61.41.153.2,53,UDP,2,199,2185,1,71,1,128,9134.244108,0.004846,,
192.168.219.101,59216,142.251.220.42,443,UDP,22,7000,2186,11,3530,11,3470,9134.249717,0.253278,111498,109602
192.168.219.101,54736,172.217.24.225,443,UDP,51,26946,2187,25,9715,26,17231,9134.249998,4.372053,17776,31529
192.168.219.101,60302,142.251.220.22,443,UDP,641,622310,2188,144,24112,497,598198,9134.250563,8.819609,21871,542607
192.168.219.101,17658,61.41.153.2,53,UDP,2,418,2189,1,81,1,337,9134.722371,0.023775,27255,113396
192.168.219.101,14526,61.41.153.2,53,UDP,2,219,2190,1,81,1,138,9134.722424,0.023721,27317,46541
192.168.219.101,54879,142.250.204.42,443,UDP,75,48219,2191,29,7130,46,41089,9134.746606,0.564468,101050,582339
192.168.219.101,6710,61.41.153.2,53,UDP,2,158,2192,1,71,1,87,9136.932715,0.008291,68508,83946
192.168.219.101,1544,61.41.153.2,53,UDP,2,157,2193,1,71,1,86,9136.93277,0.008236,68965,83535
192.168.219.101,59387,142.250.204.78,443,UDP,21,12388,2194,10,4002,11,8386,9136.941476,0.275644,116149,243386
192.168.219.101,54973,142.250.204.78,443,TCP,20,9770,602,10,1251,10,8519,9137.015229,60.548452,165,1125
192.168.219.101,63685,61.41.153.2,53,UDP,2,271,2195,1,106,1,165,9137.680456,0.009497,89291,138991
192.168.219.101,7793,61.41.153.2,53,UDP,2,312,2196,1,106,1,206,9137.680513,0.060311,14060,27325
192.168.219.101,61472,58.72.222.144,443,UDP,2,1400,2197,1,1292,1,108,9137.702981,0.006994,1477838,123534
192.168.219.101,54974,58.72.222.144,443,TCP,5704,7443558,603,822,107104,4882,7336454,9137.710502,121.555821,7048,482836
192.168.219.101,54975,58.72.222.144,443,TCP,85,85982,604,23,4405,62,81577,9137.710666,121.430978,290,5374
192.168.219.101,54960,172.217.24.99,443,UDP,17,5706,2198,8,2639,9,3067,9138.157868,0.148618,142055,165094
192.168.219.101,52969,61.41.153.2,53,UDP,2,338,2199,1,104,1,234,9149.908792,0.03593,23156,52101
192.168.219.101,63078,61.41.153.2,53,UDP,2,284,2200,1,104,1,180,9149.90896,0.035761,23265,40267
192.168.219.101,53067,61.41.153.2,53,UDP,2,282,2201,1,106,1,176,9149.945588,0.008778,96605,160401
192.168.219.101,63786,40.70.161.102,443,TCP,28,8906,605,13,2450,15,6456,9149.957654,31.54606,621,1637
192.168.219.101,51332,61.41.153.2,53,UDP,3,334,2202,2,152,1,182,9157.086764,1.05307,1154,1382
192.168.219.101,57452,61.41.153.2,53,UDP,3,392,2203,2,152,1,240,9157.087153,1.052682,1155,1823
192.168.219.101,52119,61.41.153.2,53,UDP,2,287,2204,1,87,1,200,9157.177865,0.041067,16947,38960
192.168.219.101,52958,61.41.153.2,53,UDP,2,345,2205,1,87,1,258,9157.178054,0.046135,15086,44738
192.168.219.101,57810,61.41.153.2,53,UDP,2,245,2206,1,86,1,159,9157.215496,0.04141,16614,30717
192.168.219.101,58851,61.41.153.2,53,UDP,2,300,2207,1,86,1,214,9157.215651,0.041254,16677,41499
192.168.219.101,57595,61.41.153.2,53,UDP,2,251,2208,1,89,1,162,9157.219751,0.041268,17253,31404
192.168.219.101,50381,61.41.153.2,53,UDP,2,268,2209,1,81,1,187,9157.244256,0.02191,29575,68279
192.168.219.101,60926,61.41.153.2,53,UDP,2,326,2210,1,81,1,245,9157.244339,0.021828,29686,89792
192.168.219.101,63787,17.248.221.2,443,TCP,40,18298,606,18,7547,22,10751,9157.265411,62.069258,972,1385
192.168.219.101,64985,61.41.153.2,53,UDP,2,237,2211,1,82,1,155,9157.26686,0.00581,112908,213425
192.168.219.101,63788,17.248.221.10,443,TCP,27,13203,607,12,2670,15,10533,9157.268995,31.417102,679,2682
192.168.219.101,63789,17.248.221.10,443,TCP,26,10639,608,12,2783,14,7856,9157.280129,31.563608,705,1991
192.168.219.101,63790,17.248.221.10,443,TCP,37,22664,609,14,4005,23,18659,9157.793069,61.892927,517,2411
192.168.219.101,63791,17.248.221.10,443,TCP,29,16463,610,12,3831,17,12632,9158.017786,61.676811,496,1638
192.168.219.101,49774,61.41.153.2,53,UDP,2,237,2212,1,82,1,155,9158.141098,0.004811,,
192.168.219.101,63792,17.248.221.1,443,TCP,45,28175,611,18,5523,27,22652,9158.151387,61.542698,717,2944
192.168.219.101,63793,17.248.221.1,443,TCP,29,15906,612,12,3413,17,12493,9158.154713,6.629284,4118,15076
192.168.219.101,63794,17.248.221.1,443,TCP,38,19938,613,18,6875,20,13063,9158.155521,31.685831,1735,3298
192.168.219.101,61627,61.41.153.2,53,UDP,2,252,2213,1,73,1,179,9158.20323,0.01972,29614,72616
192.168.219.101,64584,61.41.153.2,53,UDP,2,205,2214,1,73,1,132,9158.203368,0.019584,29820,53921
192.168.219.101,64346,61.41.153.2,53,UDP,2,244,2215,1,89,1,155,9158.223633,0.005704,124824,217391
192.168.219.101,63795,17.157.64.66,443,TCP,21,11125,614,11,3881,10,7244,9158.231485,6.552476,4738,8844
192.168.219.101,63796,17.248.221.1,443,TCP,53,29319,615,26,11532,27,17787,9158.325158,6.46074,14279,22024
192.168.219.101,58950,61.41.153.2,53,UDP,2,365,2216,1,88,1,277,9158.782575,0.018464,38128,120017
192.168.219.101,61218,61.41.153.2,53,UDP,2,343,2217,1,88,1,255,9158.782666,0.018375,38312,111020
192.168.219.101,60973,61.41.153.2,53,UDP,2,244,2218,1,92,1,152,9158.801959,0.006846,107508,177621
192.168.219.101,63797,17.253.75.205,443,TCP,19,8434,616,8,2221,11,6213,9158.811151,5.974604,2973,8319
192.168.219.101,53908,61.41.153.2,53,UDP,2,295,2219,1,81,1,214,9159.757806,0.077082,8406,22210
192.168.219.101,53383,61.41.153.2,53,UDP,2,248,2220,1,81,1,167,9159.757927,0.076961,8419,17359
